batter,game_year,name_last,name_first,plate_appearance,speciality_score
489149.0,2018.0,morrison,logan,1385,344.4717528645221
489232.0,2014.0,recker,anthony,736,196.9590203730821
489232.0,2016.0,recker,anthony,461,193.8205689641456
489267.0,2014.0,rosales,adam,720,271.0816076844303
489267.0,2016.0,rosales,adam,1036,186.04540984377942
489267.0,2017.0,rosales,adam,1227,204.88253977446612
489305.0,2016.0,scruggs,xavier,271,240.35735506323743
489365.0,2014.0,thole,josh,615,283.1879097216098
489365.0,2016.0,thole,josh,544,254.1728655461384
491676.0,2016.0,hernandez,gorkys,223,286.7063492063492
491676.0,2017.0,hernandez,gorkys,1414,353.84734894624336
491676.0,2018.0,hernandez,gorkys,1760,243.81940713888454
491696.0,2014.0,sucre,jesus,209,277.51979565772666
491696.0,2015.0,sucre,jesus,449,301.17233939422385
491696.0,2017.0,sucre,jesus,720,290.19441591780424
491696.0,2018.0,sucre,jesus,658,296.3635985956028
492802.0,2017.0,graterol,juan,276,367.11408182183675
492841.0,2016.0,martinez,michael,350,226.22973203618363
493114.0,2014.0,aoki,nori,2245,365.944247388444
493114.0,2015.0,aoki,nori,399,293.24276707527156
493114.0,2016.0,aoki,nori,1684,353.64821703195327
493114.0,2017.0,aoki,nori,1455,371.4370367043972
493128.0,2014.0,kawasaki,munenori,1134,257.0699474992644
493193.0,2016.0,lee,dae-ho,1269,249.6977347659185
493316.0,2014.0,cespedes,yoenis,2397,293.3959064610194
493316.0,2015.0,cespedes,yoenis,1879,426.34879071747605
493316.0,2016.0,cespedes,yoenis,2193,229.37191766024526
493316.0,2017.0,cespedes,yoenis,1314,337.35317997818754
493316.0,2018.0,cespedes,yoenis,549,213.9135443825184
493329.0,2016.0,gurriel,yuli,438,446.59794584500463
493329.0,2017.0,gurriel,yuli,2223,325.43862520230556
493329.0,2018.0,gurriel,yuli,2023,432.690932828504
493343.0,2015.0,olivera,hector,289,338.1790371245144
493351.0,2014.0,ramirez,alexei,2224,361.2637646902983
493351.0,2015.0,ramirez,alexei,1309,316.1219525863335
493351.0,2016.0,ramirez,alexei,1839,331.72239189246864
493364.0,2014.0,viciedo,dayan,2050,289.7599619937094
493472.0,2014.0,campbell,eric,889,231.60153272841944
493472.0,2015.0,campbell,eric,286,181.4027348509614
493472.0,2016.0,campbell,eric,388,231.0350429073962
493596.0,2014.0,beckham,gordon,1837,403.9730020441674
493596.0,2015.0,beckham,gordon,390,325.68386760236274
493596.0,2016.0,beckham,gordon,1106,316.3038064225204
499624.0,2014.0,colabello,chris,846,244.19511205762495
499624.0,2015.0,colabello,chris,897,229.9203984514116
500135.0,2018.0,rodriguez,ronny,788,263.2783692689582
500208.0,2014.0,solarte,yangervis,1991,323.2094700170965
500208.0,2015.0,solarte,yangervis,1221,336.4406729953335
500208.0,2016.0,solarte,yangervis,1589,309.9317910908044
500208.0,2017.0,solarte,yangervis,1754,455.84161453125705
500208.0,2018.0,solarte,yangervis,1752,306.9163412023653
500743.0,2014.0,rojas,miguel,611,286.0817846658807
500743.0,2015.0,rojas,miguel,561,250.85165897668043
500743.0,2016.0,rojas,miguel,812,278.9768926306221
500743.0,2017.0,rojas,miguel,1121,273.5131616385572
500743.0,2018.0,rojas,miguel,1891,403.3805926057814
500779.0,2018.0,quintana,jose,205,204.3181818181818
500871.0,2014.0,escobar,eduardo,1739,394.5639969858246
500871.0,2015.0,escobar,eduardo,1029,258.91384097170885
500871.0,2016.0,escobar,eduardo,1403,300.7176168183406
500871.0,2017.0,escobar,eduardo,2016,268.4185201705951
500871.0,2018.0,escobar,eduardo,2401,368.7540228144138
500874.0,2017.0,martinez,jose,1240,400.5843746144467
500874.0,2018.0,martinez,jose,2321,384.5183260542428
500887.0,2014.0,pinto,josmil,879,225.4176889776045
501213.0,2014.0,sierra,moises,682,216.88138845541158
501213.0,2018.0,sierra,moises,226,230.88288904078377
501245.0,2014.0,marte,alfredo,458,227.6641767818238
501255.0,2014.0,ynoa,rafael,272,323.6102109465487
501255.0,2015.0,ynoa,rafael,201,243.9925571504519
501303.0,2014.0,adrianza,ehire,383,258.82895398375274
501303.0,2015.0,adrianza,ehire,507,292.0085872877045
501303.0,2016.0,adrianza,ehire,255,294.12484574249277
501303.0,2017.0,adrianza,ehire,724,286.98358779625386
501303.0,2018.0,adrianza,ehire,1398,252.42328806730518
501571.0,2014.0,lagares,juan,1671,275.37078823958774
501571.0,2015.0,lagares,juan,868,240.2497446972921
501571.0,2016.0,lagares,juan,643,250.91298046854115
501571.0,2017.0,lagares,juan,1033,275.13324252844353
501647.0,2014.0,rosario,wilin,1295,328.9593612708147
501647.0,2015.0,rosario,wilin,466,322.1618696618697
501659.0,2014.0,almonte,abraham,773,226.7499623311936
501659.0,2015.0,almonte,abraham,779,303.6707678286626
501659.0,2016.0,almonte,abraham,725,248.65495337101413
501659.0,2017.0,almonte,abraham,768,246.1194643503994
501659.0,2018.0,almonte,abraham,608,226.38618540869618
501800.0,2014.0,craig,allen,1911,258.83203638248267
501888.0,2014.0,kalish,ryan,489,298.551914918014
501896.0,2014.0,freese,david,2009,238.6469317272605
501896.0,2015.0,freese,david,818,250.22040982331325
501896.0,2016.0,freese,david,2062,224.23449165583582
501896.0,2017.0,freese,david,2057,236.0296551881699
501896.0,2018.0,freese,david,1361,321.0777820778822
501981.0,2014.0,davis,khris,2052,268.9287934428987
501981.0,2015.0,davis,khris,1060,239.80152154449195
501981.0,2016.0,davis,khris,2330,283.9387086042501
501981.0,2017.0,davis,khris,2587,225.7658419156971
501981.0,2018.0,davis,khris,2479,281.80940849285037
501983.0,2014.0,snider,travis,1429,266.7560002060996
501983.0,2015.0,snider,travis,420,216.0889963156383
502046.0,2014.0,locke,jeff,209,76.88311688311687
502054.0,2015.0,pham,tommy,697,238.5340545919405
502054.0,2016.0,pham,tommy,766,158.86198902964605
502054.0,2017.0,pham,tommy,2110,292.5773543599059
502054.0,2018.0,pham,tommy,2199,227.30354967069368
502082.0,2014.0,chisenhall,lonnie,2045,329.17252496497446
502082.0,2015.0,chisenhall,lonnie,649,330.2120467577879
502082.0,2016.0,chisenhall,lonnie,1590,280.14969961751206
502082.0,2017.0,chisenhall,lonnie,1108,286.2932708687439
502082.0,2018.0,chisenhall,lonnie,334,279.42415427709545
502100.0,2014.0,presley,alex,1037,318.9090550326325
502100.0,2016.0,presley,alex,552,258.794414254326
502100.0,2017.0,presley,alex,1063,274.1054451682642
502110.0,2014.0,martinez,j. d.,1919,274.83209777514685
502110.0,2015.0,martinez,j. d.,1574,264.14582170099226
502110.0,2016.0,martinez,j. d.,1998,310.9261822344113
502110.0,2017.0,martinez,j. d.,1966,286.6056863657139
502110.0,2018.0,martinez,j. d.,2694,249.82176667201514
502117.0,2014.0,negron,kristopher,579,289.25980670091025
502125.0,2014.0,colvin,tyler,564,317.4978294304919
502126.0,2014.0,brown,domonic,1914,328.3344473153377
502126.0,2015.0,brown,domonic,721,347.5370071299496
502143.0,2014.0,valencia,danny,1077,246.46925959034922
502143.0,2015.0,valencia,danny,1050,311.8315908386655
502143.0,2016.0,valencia,danny,2017,307.8551910504872
502143.0,2017.0,valencia,danny,1995,293.7028844941161
502143.0,2018.0,valencia,danny,1060,329.2231198689959
502182.0,2014.0,clevenger,steve,369,432.2706973608302
502182.0,2015.0,clevenger,steve,318,350.22640195053987
502182.0,2016.0,clevenger,steve,303,329.72567287784676
502188.0,2016.0,samardzija,jeff,217,234.00760889150982
502188.0,2017.0,samardzija,jeff,219,366.6507936507937
502190.0,2014.0,leake,mike,251,155.38422597954843
502190.0,2016.0,leake,mike,230,156.83243727598565
502205.0,2014.0,green,grant,368,249.92922344746614
502210.0,2014.0,reddick,josh,1442,429.70739709962044
502210.0,2015.0,reddick,josh,1234,340.0223053635468
502210.0,2016.0,reddick,josh,1720,344.5306023738418
502210.0,2017.0,reddick,josh,2296,348.632095158785
502210.0,2018.0,reddick,josh,1960,339.56580666120374
502226.0,2014.0,gentry,craig,956,317.16076621963913
502226.0,2017.0,gentry,craig,449,296.51011424378993
502226.0,2018.0,gentry,craig,636,287.11015257166696
502261.0,2014.0,gillespie,cole,339,265.331983805668
502261.0,2015.0,gillespie,cole,597,335.8670081908963
502261.0,2016.0,gillespie,cole,238,206.2692099496953
502273.0,2017.0,freeman,mike,267,262.07889580344124
502317.0,2014.0,heisey,chris,1069,255.3217404263547
502317.0,2016.0,heisey,chris,636,227.44884667482015
502317.0,2017.0,heisey,chris,329,152.1279296374173
502374.0,2014.0,mckenry,michael,762,238.72182180232892
502374.0,2015.0,mckenry,michael,265,173.25003349141278
502409.0,2014.0,diaz,jonathan,202,273.9774114774114
502481.0,2014.0,dyson,jarrod,1179,380.4407978108777
502481.0,2015.0,dyson,jarrod,582,330.09989605989244
502481.0,2016.0,dyson,jarrod,1196,456.97917059405427
502481.0,2017.0,dyson,jarrod,1407,339.5113634288623
502481.0,2018.0,dyson,jarrod,845,292.1741788982025
502517.0,2014.0,murphy,daniel,2343,349.70080615752715
502517.0,2015.0,murphy,daniel,1397,360.0852877875346
502517.0,2016.0,murphy,daniel,2078,344.75104917237695
502517.0,2017.0,murphy,daniel,2245,400.9894386898595
502517.0,2018.0,murphy,daniel,1287,335.0123682594965
502523.0,2015.0,o'malley,shawn,215,191.36832465779833
502523.0,2016.0,o'malley,shawn,903,247.10970299483256
502544.0,2016.0,buss,nick,342,289.5433742458914
502582.0,2014.0,schafer,logan,537,237.3751924404098
502582.0,2015.0,schafer,logan,392,232.76787427224565
502582.0,2016.0,schafer,logan,269,202.58194437141805
502624.0,2017.0,anderson,chase,205,158.60070644456616
502671.0,2014.0,goldschmidt,paul,1926,232.89840343741528
502671.0,2015.0,goldschmidt,paul,1697,222.03477525448963
502671.0,2016.0,goldschmidt,paul,3010,243.09892868496124
502671.0,2017.0,goldschmidt,paul,2819,247.63006394038993
502671.0,2018.0,goldschmidt,paul,2848,203.5115157331458
503449.0,2014.0,peralta,wily,211,163.6252636252636
503556.0,2014.0,gonzalez,marwin,1142,265.1405425236349
503556.0,2015.0,gonzalez,marwin,786,315.82669069376016
503556.0,2016.0,gonzalez,marwin,1908,247.95492060081293
503556.0,2017.0,gonzalez,marwin,2376,242.52018179033774
503556.0,2018.0,gonzalez,marwin,2307,371.41911955399263
506560.0,2014.0,amarista,alexi,1727,324.4883347432108
506560.0,2015.0,amarista,alexi,692,315.95267017911345
506560.0,2016.0,amarista,alexi,568,342.12595417728005
506560.0,2017.0,amarista,alexi,699,270.3521478264041
506702.0,2014.0,leon,sandy,277,242.79396398057654
506702.0,2015.0,leon,sandy,235,267.8021978021978
506702.0,2016.0,leon,sandy,1195,227.3823936785715
506702.0,2017.0,leon,sandy,1266,235.58684299936988
506702.0,2018.0,leon,sandy,1203,272.45799701134854
506703.0,2017.0,sanchez,adrian,263,189.0008960573477
506703.0,2018.0,sanchez,adrian,212,275.94465290806755
506747.0,2018.0,pena,francisco,527,224.50806468663615
506924.0,2016.0,cardullo,stephen,251,204.8989898989899
506997.0,2014.0,sanchez,tony,302,338.9897807110922
514888.0,2014.0,altuve,jose,2193,376.0691250339631
514888.0,2015.0,altuve,jose,1438,327.4531088095159
514888.0,2016.0,altuve,jose,2469,338.5635580340107
514888.0,2017.0,altuve,jose,2568,329.4805948200681
514888.0,2018.0,altuve,jose,2220,346.59129966189323
514913.0,2014.0,tejada,ruben,1564,278.715996732033
514913.0,2015.0,tejada,ruben,1089,272.00696898665285
514913.0,2016.0,tejada,ruben,268,242.57352241362898
514913.0,2017.0,tejada,ruben,450,291.34644208560616
514917.0,2014.0,hernandez,cesar,494,214.43305645536765
514917.0,2015.0,hernandez,cesar,1165,351.5636560760491
514917.0,2016.0,hernandez,cesar,2426,223.4285240454416
514917.0,2017.0,hernandez,cesar,2316,272.414959624237
514917.0,2018.0,hernandez,cesar,2934,227.8717248979792
516416.0,2014.0,segura,jean,1921,523.437975088492
516416.0,2015.0,segura,jean,1259,372.6869602639997
516416.0,2016.0,segura,jean,2698,329.75460424583736
516416.0,2017.0,segura,jean,2182,370.2964510683066
516416.0,2018.0,segura,jean,2184,381.47606677373193
516472.0,2018.0,arcia,francisco,379,234.04319224632826
516770.0,2014.0,castro,starlin,2109,293.2983376451039
516770.0,2015.0,castro,starlin,1199,328.4213553820662
516770.0,2016.0,castro,starlin,2251,308.7341252841576
516770.0,2017.0,castro,starlin,2021,274.1138386543302
516770.0,2018.0,castro,starlin,2336,261.66991879701646
516782.0,2014.0,marte,starling,2063,267.6556897241107
516782.0,2015.0,marte,starling,1263,299.0549713371073
516782.0,2016.0,marte,starling,1990,259.4721715156161
516782.0,2017.0,marte,starling,1300,297.7389801160259
516782.0,2018.0,marte,starling,2237,335.7580568036151
516809.0,2014.0,lake,junior,1211,208.65139184283706
516811.0,2015.0,perez,eury,470,243.1040233479258
516949.0,2014.0,sanchez,hector,664,196.56971357620418
516949.0,2016.0,sanchez,hector,212,211.89061470559082
516949.0,2017.0,sanchez,hector,550,222.62538045270495
517369.0,2017.0,pirela,jose,1291,418.6254786001622
517369.0,2018.0,pirela,jose,1708,301.8868035021883
517370.0,2014.0,paredes,jimmy,244,240.74725274725273
517370.0,2015.0,paredes,jimmy,651,295.6951871657754
517370.0,2016.0,paredes,jimmy,632,241.3567377891227
518170.0,2014.0,valdespin,jordany,437,314.2579267579267
518452.0,2016.0,bettis,chad,221,228.2623897841289
518466.0,2016.0,blash,jabari,363,141.61792137401895
518466.0,2017.0,blash,jabari,798,160.0611899999905
518466.0,2018.0,blash,jabari,205,84.32234432234432
518490.0,2016.0,brentz,bryce,246,222.71501782531195
518516.0,2014.0,bumgarner,madison,341,196.84044270351404
518516.0,2016.0,bumgarner,madison,401,126.20192307692308
518542.0,2016.0,centeno,juan,739,342.477378807166
518542.0,2017.0,centeno,juan,207,207.1428571428571
518568.0,2016.0,colon,christian,600,329.8573042069492
518577.0,2014.0,cowgill,collin,1116,288.88997449059366
518586.0,2014.0,culberson,charlie,844,214.95216444065548
518586.0,2016.0,culberson,charlie,223,253.463838587078
518586.0,2018.0,culberson,charlie,1214,231.5951443109968
518595.0,2014.0,d'arnaud,travis,1527,318.40340283164545
518595.0,2015.0,d'arnaud,travis,917,296.8079172262237
518595.0,2016.0,d'arnaud,travis,1058,293.315252863955
518595.0,2017.0,d'arnaud,travis,1359,347.09714742991395
518614.0,2014.0,descalso,daniel,680,299.0299567460365
518614.0,2015.0,descalso,daniel,452,225.24466399278992
518614.0,2016.0,descalso,daniel,1157,253.6902136613357
518614.0,2017.0,descalso,daniel,1631,282.2811518986958
518614.0,2018.0,descalso,daniel,1700,237.84400913015543
518618.0,2014.0,dietrich,derek,713,233.8679827181477
518618.0,2015.0,dietrich,derek,1033,356.9588349045374
518618.0,2016.0,dietrich,derek,1608,280.6889272606758
518618.0,2017.0,dietrich,derek,1831,385.8967000812228
518618.0,2018.0,dietrich,derek,2097,286.69637547306996
518625.0,2014.0,dominguez,matt,2270,459.15490888942304
518626.0,2014.0,donaldson,josh,2721,347.63200658120564
518626.0,2015.0,donaldson,josh,1816,263.30525761228074
518626.0,2016.0,donaldson,josh,2949,294.03306913007464
518626.0,2017.0,donaldson,josh,2098,293.12827220505
518626.0,2018.0,donaldson,josh,881,260.4284652661934
518649.0,2016.0,eibner,brett,823,355.1696334736323
518653.0,2015.0,elmore,jake,264,245.19841269841268
518653.0,2016.0,elmore,jake,435,321.312582345191
518692.0,2014.0,freeman,freddie,2802,268.88637452991463
518692.0,2015.0,freeman,freddie,778,277.3090375626351
518692.0,2016.0,freeman,freddie,2775,291.2489235120795
518692.0,2017.0,freeman,freddie,1903,275.3087232916151
518692.0,2018.0,freeman,freddie,2656,294.04362133244706
518700.0,2014.0,fryer,eric,296,216.8720821661998
518700.0,2016.0,fryer,eric,547,193.0240837839262
518700.0,2017.0,fryer,eric,357,283.4438245152531
518735.0,2014.0,grandal,yasmani,1882,209.4555489504713
518735.0,2015.0,grandal,yasmani,1035,210.60453096971636
518735.0,2016.0,grandal,yasmani,1969,298.76968356162354
518735.0,2017.0,grandal,yasmani,1936,222.4736392173803
518735.0,2018.0,grandal,yasmani,2299,220.81098146846543
518792.0,2014.0,heyward,jason,2533,251.3493105467854
518792.0,2015.0,heyward,jason,1485,307.4565678010629
518792.0,2016.0,heyward,jason,2281,255.54826037966663
518792.0,2017.0,heyward,jason,1797,298.90775595878375
518792.0,2018.0,heyward,jason,1791,258.6258874764862
518794.0,2014.0,hicks,brandon,984,186.23757619289432
518902.0,2017.0,kozma,pete,200,224.11674347158217
518902.0,2018.0,kozma,pete,276,248.59992784992784
518934.0,2014.0,lemahieu,dj,1958,365.1146467252428
518934.0,2015.0,lemahieu,dj,1416,321.3060685543013
518934.0,2016.0,lemahieu,dj,2573,353.99670283469715
518934.0,2017.0,lemahieu,dj,2698,333.64736542727326
518934.0,2018.0,lemahieu,dj,2199,326.3626283324116
518953.0,2014.0,lough,david,684,291.713136540907
518953.0,2015.0,lough,david,229,280.2516324255455
518953.0,2016.0,lough,david,289,374.47832500281856
518960.0,2014.0,lucroy,jonathan,2531,354.42338990613155
518960.0,2015.0,lucroy,jonathan,1201,326.34126158777553
518960.0,2016.0,lucroy,jonathan,2208,263.60301993963196
518960.0,2017.0,lucroy,jonathan,1878,309.8399612909835
518960.0,2018.0,lucroy,jonathan,1734,284.0955785133374
519023.0,2014.0,mesoraco,devin,1727,219.63164903595737
519023.0,2016.0,mesoraco,devin,200,347.152457902288
519023.0,2017.0,mesoraco,devin,671,258.05726844174
519023.0,2018.0,mesoraco,devin,1065,245.33680898760264
519025.0,2014.0,middlebrooks,will,920,357.4366445769126
519048.0,2014.0,moreland,mitch,729,271.51715819122336
519048.0,2015.0,moreland,mitch,1362,304.2786047691335
519048.0,2016.0,moreland,mitch,1968,282.1885074430404
519048.0,2017.0,moreland,mitch,2308,265.6203585980382
519048.0,2018.0,moreland,mitch,1812,248.4944536238047
519058.0,2014.0,moustakas,mike,2282,275.62485912581326
519058.0,2015.0,moustakas,mike,1686,423.79853251158806
519058.0,2016.0,moustakas,mike,451,327.5473870207753
519058.0,2017.0,moustakas,mike,2239,300.62232485122496
519058.0,2018.0,moustakas,mike,2496,288.2351879437377
519068.0,2014.0,navarro,efren,707,262.7054357998907
519068.0,2017.0,navarro,efren,306,280.4002370178841
519076.0,2016.0,nelson,jimmy,220,113.50912815552331
519076.0,2017.0,nelson,jimmy,234,117.32488134066756
519083.0,2014.0,norris,derek,1769,371.278790494817
519083.0,2015.0,norris,derek,1240,257.2518658247437
519083.0,2016.0,norris,derek,1899,286.8928611628223
519083.0,2017.0,norris,derek,751,259.26144189302084
519107.0,2014.0,parrino,andy,216,209.38746710805532
519184.0,2014.0,revere,ben,2233,332.2828198430131
519184.0,2015.0,revere,ben,1416,381.7145370035389
519184.0,2016.0,revere,ben,1345,308.21539714812985
519184.0,2017.0,revere,ben,1119,326.5803495209408
519203.0,2014.0,rizzo,anthony,2462,257.1655631443815
519203.0,2015.0,rizzo,anthony,1730,243.79593272146994
519203.0,2016.0,rizzo,anthony,2644,385.8380958590728
519203.0,2017.0,rizzo,anthony,2881,310.2856876302126
519203.0,2018.0,rizzo,anthony,2368,404.5134491877993
519208.0,2015.0,robinson,clint,1009,256.09034106726153
519208.0,2016.0,robinson,clint,856,253.62068158578126
519222.0,2016.0,romine,austin,625,419.5691589296494
519222.0,2017.0,romine,austin,955,299.1932703962298
519222.0,2018.0,romine,austin,997,252.2861724008112
519237.0,2014.0,rupp,cameron,261,214.3627450980392
519237.0,2015.0,rupp,cameron,814,423.1940284315124
519237.0,2016.0,rupp,cameron,1583,257.72263070998946
519237.0,2017.0,rupp,cameron,1369,206.9640268688348
519295.0,2014.0,smolinski,jake,366,200.5450105450105
519295.0,2015.0,smolinski,jake,457,286.01101578096336
519295.0,2016.0,smolinski,jake,1127,331.2516669764327
519299.0,2014.0,sogard,eric,1149,443.6567263710873
519299.0,2015.0,sogard,eric,620,416.4357788942091
519299.0,2017.0,sogard,eric,1222,251.33024999512668
519299.0,2018.0,sogard,eric,441,338.278759208891
519306.0,2015.0,souza,steven,677,283.12873656925456
519306.0,2016.0,souza,steven,1835,355.4820023759497
519306.0,2017.0,souza,steven,2488,239.0063677354628
519306.0,2018.0,souza,steven,1121,241.19966975972662
519317.0,2014.0,stanton,giancarlo,2569,235.55401573010644
519317.0,2016.0,stanton,giancarlo,1891,256.699217363623
519317.0,2017.0,stanton,giancarlo,2731,304.7918830126111
519317.0,2018.0,stanton,giancarlo,2970,259.37625332541415
519333.0,2014.0,szczur,matt,218,267.0140876487171
519333.0,2016.0,szczur,matt,758,381.7322359614647
519333.0,2017.0,szczur,matt,928,234.37503423121083
519333.0,2018.0,szczur,matt,294,190.62568505663134
519346.0,2017.0,thames,eric,2340,225.65027291638611
519346.0,2018.0,thames,eric,1084,199.2155160590449
519390.0,2014.0,vogt,stephen,1203,427.1365134642838
519390.0,2015.0,vogt,stephen,1048,301.45482673267327
519390.0,2016.0,vogt,stephen,2124,337.22753309856535
519390.0,2017.0,vogt,stephen,1236,258.00147496438717
519412.0,2014.0,wheeler,zelous,224,279.8320198320198
519455.0,2014.0,zimmermann,jordan,245,199.0102054807937
520471.0,2014.0,galvis,freddy,514,266.3932958481021
520471.0,2015.0,galvis,freddy,1375,312.19240141620793
520471.0,2016.0,galvis,freddy,2364,299.07912875559765
520471.0,2017.0,galvis,freddy,2641,334.4527864473732
520471.0,2018.0,galvis,freddy,2481,249.9356523273383
521692.0,2014.0,perez,salvador,2231,340.45273463038336
521692.0,2015.0,perez,salvador,1301,291.99753878123977
521692.0,2016.0,perez,salvador,1856,308.2611462091919
521692.0,2017.0,perez,salvador,1736,424.19018185425824
521692.0,2018.0,perez,salvador,1919,271.5380963479788
523253.0,2014.0,forsythe,logan,1355,363.7819219300832
523253.0,2015.0,forsythe,logan,1477,463.34128371554925
523253.0,2016.0,forsythe,logan,2352,284.90383177674664
523253.0,2017.0,forsythe,logan,2098,185.50225505534075
523253.0,2018.0,forsythe,logan,1652,246.99834028290527
523265.0,2014.0,medica,tommy,1025,234.27828934829927
524968.0,2015.0,montero,jesus,383,173.75349729248498
527038.0,2014.0,flores,wilmer,1024,298.1805341799913
527038.0,2015.0,flores,wilmer,1219,361.8704526053216
527038.0,2016.0,flores,wilmer,1340,280.818495362613
527038.0,2017.0,flores,wilmer,1469,319.0721910628116
527038.0,2018.0,flores,wilmer,1589,302.41752966816904
527043.0,2015.0,marte,jefry,335,192.1732265731317
527043.0,2016.0,marte,jefry,1088,270.4806454056476
527043.0,2017.0,marte,jefry,543,228.95083055326464
527043.0,2018.0,marte,jefry,836,252.75769092639365
527054.0,2014.0,teheran,julio,261,198.2955383647571
527054.0,2017.0,teheran,julio,231,239.64201659853833
534606.0,2018.0,lamarre,ryan,725,188.03463818718964
534627.0,2014.0,holt,tyler,327,225.48996690444056
534627.0,2016.0,holt,tyler,856,289.0384040896203
537953.0,2014.0,nava,daniel,1667,391.8371206864837
537953.0,2015.0,nava,daniel,376,205.21203645917603
537953.0,2016.0,nava,daniel,580,411.2484505296372
537953.0,2017.0,nava,daniel,859,287.2966590920497
541608.0,2016.0,cabrera,ramon,648,255.43489158345562
541645.0,2014.0,garcia,avisail,689,236.78570223184
541645.0,2015.0,garcia,avisail,1339,288.31419895747456
541645.0,2016.0,garcia,avisail,1719,283.95397699553894
541645.0,2017.0,garcia,avisail,1990,274.1982524878544
541645.0,2018.0,garcia,avisail,1383,245.2476811233587
541650.0,2015.0,perez,hernan,691,309.7993343354321
541650.0,2016.0,perez,hernan,1528,309.56987173184604
541650.0,2017.0,perez,hernan,1567,351.8577044900229
541650.0,2018.0,perez,hernan,1302,283.1841198672734
542194.0,2014.0,bethancourt,christian,391,258.5471054237039
542194.0,2016.0,bethancourt,christian,751,303.98619775865916
542208.0,2015.0,perez,carlos,734,311.5177204282068
542208.0,2016.0,perez,carlos,1035,332.05529648951847
542208.0,2018.0,perez,carlos,288,248.16523754023754
542255.0,2014.0,inciarte,ender,1558,384.57270409937735
542255.0,2015.0,inciarte,ender,1044,350.89849995529187
542255.0,2016.0,inciarte,ender,2084,349.42761478753715
542255.0,2017.0,inciarte,ender,2528,389.64081720594896
542255.0,2018.0,inciarte,ender,2418,330.00323223129385
542303.0,2014.0,ozuna,marcell,2372,237.93761015331563
542303.0,2015.0,ozuna,marcell,793,331.45593849817834
542303.0,2016.0,ozuna,marcell,2224,301.68159249820275
542303.0,2017.0,ozuna,marcell,2555,290.9356589994352
542303.0,2018.0,ozuna,marcell,2280,349.83250470111756
542340.0,2014.0,villar,jonathan,1068,358.77024284442274
542340.0,2016.0,villar,jonathan,2829,235.16575829932887
542340.0,2017.0,villar,jonathan,1763,224.73118438768796
542340.0,2018.0,villar,jonathan,2136,286.14507382008975
542364.0,2016.0,ortega,rafael,724,321.532301730548
542364.0,2018.0,ortega,rafael,556,323.88863101920333
542436.0,2016.0,adames,cristhian,974,238.25246461013484
542454.0,2014.0,santana,danny,1641,269.6182201875191
542454.0,2015.0,santana,danny,302,270.2647931778367
542454.0,2016.0,santana,danny,918,251.23126779710043
542454.0,2017.0,santana,danny,624,313.5451373971862
542455.0,2014.0,arcia,oswaldo,1629,235.65080048623554
542455.0,2016.0,arcia,oswaldo,922,245.03500506706314
542513.0,2014.0,telis,tomas,248,282.3084611302616
542513.0,2017.0,telis,tomas,421,276.9664270573339
542583.0,2017.0,aguilar,jesus,1315,204.50790546182913
542583.0,2018.0,aguilar,jesus,2589,316.66316579214225
542642.0,2014.0,liriano,rymer,445,217.30597797611946
542642.0,2017.0,liriano,rymer,208,196.59200702678962
542881.0,2018.0,anderson,tyler,214,156.7973305233579
542908.0,2016.0,bandy,jett,847,269.16631879958663
542908.0,2017.0,bandy,jett,730,181.2844820969667
542908.0,2018.0,bandy,jett,271,163.33948508770052
542921.0,2015.0,beckham,tim,462,264.9346329087708
542921.0,2016.0,beckham,tim,848,258.53266700974876
542921.0,2017.0,beckham,tim,2310,268.25784030857307
542921.0,2018.0,beckham,tim,1511,232.91667448267373
542979.0,2016.0,broxton,keon,1067,148.41025107120302
542979.0,2017.0,broxton,keon,1914,220.834189125801
542979.0,2018.0,broxton,keon,364,206.67875656681628
542993.0,2015.0,burns,billy,1223,418.6236030127472
542993.0,2016.0,burns,billy,1087,399.4087022794931
542994.0,2015.0,butler,joey,519,207.1336350941614
542999.0,2014.0,campana,tony,273,234.93297324305772
543022.0,2016.0,chatwood,tyler,207,247.02720068537158
543037.0,2014.0,cole,gerrit,205,152.36434029930302
543037.0,2017.0,cole,gerrit,225,231.34628851540614
543038.0,2017.0,coleman,dusty,271,160.57379024484288
543063.0,2014.0,crawford,brandon,2424,272.69265757207876
543063.0,2015.0,crawford,brandon,1184,289.3434994331624
543063.0,2016.0,crawford,brandon,2348,272.14212325196013
543063.0,2017.0,crawford,brandon,2167,326.68993598998367
543063.0,2018.0,crawford,brandon,2167,293.22032922238026
543068.0,2014.0,cron,c. j.,1010,252.70374607161645
543068.0,2015.0,cron,c. j.,1111,305.63935667397686
543068.0,2016.0,cron,c. j.,1652,414.18929461058553
543068.0,2017.0,cron,c. j.,1405,279.9477046603875
543068.0,2018.0,cron,c. j.,2137,287.89653437076265
543094.0,2016.0,decker,jaff,230,263.3120233739429
543094.0,2017.0,decker,jaff,261,191.656592883008
543105.0,2016.0,dickerson,alex,1113,366.0345616493723
543135.0,2014.0,eovaldi,nathan,232,127.42857142857142
543148.0,2014.0,federowicz,tim,271,285.75504075504074
543194.0,2018.0,galloway,isaac,281,221.3539898132428
543213.0,2015.0,giavotella,johnny,917,332.4954522878252
543213.0,2016.0,giavotella,johnny,1219,366.1136793275421
543216.0,2014.0,gillaspie,conor,1823,432.5393108998425
